TICKER1,TICKER2	GEN	FEB	MAR	APR	MAG	GIU	LUG	AGO	SET	OTT	NOV	DIC
ECCB,SHV	[('0.197', '0.027'), ('0.766', '0.036'), ('0.309', '0.054'), ('0.194', '0.018'), ('0.614', '0.045'), ('-0.645', '0.073'), ('1.006', '0.109'), ('0.724', '0.082'), ('-0.644', '0.091'), ('-0.951', '0.036'), ('-0.076', '0.054'), ('0.114', '-0.009')]
ECCB,SHY	[('0.197', '0.190'), ('0.766', '0.071'), ('0.309', '0.142'), ('0.194', '0.095'), ('0.614', '0.142'), ('-0.645', '-0.059'), ('1.006', '0.261'), ('0.724', '0.166'), ('-0.644', '-0.166'), ('-0.951', '-0.166'), ('-0.076', '-0.202'), ('0.114', '-0.155')]
ECCB,VGIT	[('0.197', '0.281'), ('0.766', '0.500'), ('0.309', '0.626'), ('0.194', '0.983'), ('0.614', '0.822'), ('-0.645', '-0.293'), ('1.006', '0.590'), ('0.724', '0.756'), ('-0.644', '-0.676'), ('-0.951', '-0.124'), ('-0.076', '-0.295'), ('0.114', '-0.312')]
ECCB,VGSH	[('0.197', '0.214'), ('0.766', '0.049'), ('0.309', '0.198'), ('0.194', '0.115'), ('0.614', '0.165'), ('-0.645', '-0.016'), ('1.006', '0.214'), ('0.724', '0.165'), ('-0.644', '-0.132'), ('-0.951', '-0.099'), ('-0.076', '-0.149'), ('0.114', '-0.199')]
ECCB,VMBS	[('0.197', '0.057'), ('0.766', '0.651'), ('0.309', '0.478'), ('0.194', '0.438'), ('0.614', '0.647'), ('-0.645', '-0.246'), ('1.006', '0.629'), ('0.724', '0.607'), ('-0.644', '-0.170'), ('-0.951', '-0.076'), ('-0.076', '-0.171'), ('0.114', '-0.114')]
EMB,VWOB	[('1.383', '1.080'), ('1.656', '1.262'), ('0.477', '0.581'), ('1.435', '1.208'), ('0.899', '0.761'), ('-0.884', '-0.522'), ('1.506', '0.916'), ('1.871', '1.683'), ('-0.094', '0.062'), ('0.337', '0.161'), ('-0.294', '-0.484'), ('0.589', '0.087')]
FAD,FNY	[('2.387', '2.122'), ('3.073', '3.006'), ('-0.566', '-1.093'), ('2.333', '2.075'), ('0.209', '-0.643'), ('0.379', '0.319'), ('1.573', '1.068'), ('0.436', '0.425'), ('2.870', '2.697'), ('2.886', '3.476'), ('3.399', '3.894'), ('0.860', '0.694')]
FDT,VXUS	[('3.874', '3.333'), ('1.077', '1.002'), ('1.776', '1.491'), ('2.550', '2.074'), ('2.843', '2.494'), ('-0.879', '-1.179'), ('4.149', '3.288'), ('0.537', '-0.092'), ('1.825', '1.052'), ('2.455', '2.028'), ('0.312', '0.303'), ('2.246', '1.266')]
FEP,IEUS	[('4.061', '3.511'), ('-0.455', '0.437'), ('3.131', '2.678'), ('6.313', '6.887'), ('4.004', '3.469'), ('-2.550', '-2.437'), ('4.322', '5.060'), ('0.165', '-0.313'), ('2.780', '3.460'), ('1.674', '1.212'), ('-0.417', '-0.141'), ('2.708', '2.136')]
FEX,KRMA	[('1.629', '1.105'), ('3.953', '4.094'), ('-1.676', '-1.280'), ('1.381', '1.715'), ('1.150', '1.363'), ('-0.337', '0.533'), ('1.483', '0.545'), ('-0.831', '-0.827'), ('1.893', '2.823'), ('1.559', '1.274'), ('3.674', '3.393'), ('0.948', '1.114')]
FEX,VONE	[('1.629', '1.170'), ('3.953', '3.803'), ('-1.676', '-1.517'), ('1.381', '1.286'), ('1.150', '1.085'), ('-0.337', '-0.475'), ('1.483', '1.696'), ('-0.831', '0.115'), ('1.893', '1.335'), ('1.559', '1.837'), ('3.674', '2.901'), ('0.948', '0.856')]
FEX,VTHR	[('1.629', '1.304'), ('3.953', '3.668'), ('-1.676', '-1.487'), ('1.381', '1.256'), ('1.150', '0.673'), ('-0.337', '-0.251'), ('1.483', '1.386'), ('-0.831', '0.097'), ('1.893', '1.651'), ('1.559', '1.772'), ('3.674', '2.975'), ('0.948', '1.086')]
FMB,GNMA	[('0.528', '0.242'), ('0.682', '0.222'), ('0.563', '0.262'), ('0.851', '0.201'), ('1.396', '0.765'), ('-0.057', '-0.540'), ('0.522', '0.647'), ('0.484', '0.502'), ('-0.393', '0.181'), ('0.056', '0.020'), ('-0.329', '-0.261'), ('0.526', '-0.141')]
FMB,IEF	[('0.528', '0.267'), ('0.682', '0.917'), ('0.563', '0.783'), ('0.851', '0.613'), ('1.396', '1.045'), ('-0.057', '-0.458'), ('0.522', '0.745'), ('0.484', '1.206'), ('-0.393', '-1.151'), ('0.056', '-0.075'), ('-0.329', '-0.339'), ('0.526', '-0.340')]
FMB,IEI	[('0.528', '0.318'), ('0.682', '0.392'), ('0.563', '0.556'), ('0.851', '0.398'), ('1.396', '0.510'), ('-0.057', '-0.299'), ('0.522', '0.568'), ('0.484', '0.589'), ('-0.393', '-0.628'), ('0.056', '-0.130'), ('-0.329', '-0.382'), ('0.526', '-0.294')]
FMB,ISTB	[('0.528', '0.320'), ('0.682', '0.300'), ('0.563', '0.160'), ('0.851', '0.319'), ('1.396', '0.399'), ('-0.057', '0.040'), ('0.522', '0.379'), ('0.484', '0.278'), ('-0.393', '-0.119'), ('0.056', '0.040'), ('-0.329', '-0.240'), ('0.526', '-0.040')]
FMB,IUSB	[('0.528', '0.020'), ('0.682', '1.080'), ('0.563', '0.537'), ('0.851', '0.673'), ('1.396', '0.789'), ('-0.057', '0.020'), ('0.522', '0.829'), ('0.484', '0.686'), ('-0.393', '-0.215'), ('0.056', '0.255'), ('-0.329', '-0.079'), ('0.526', '0.059')]
FMB,MBB	[('0.528', '0.038'), ('0.682', '0.603'), ('0.563', '0.481'), ('0.851', '0.347'), ('1.396', '0.685'), ('-0.057', '-0.327'), ('0.522', '0.743'), ('0.484', '0.579'), ('-0.393', '-0.214'), ('0.056', '-0.075'), ('-0.329', '-0.178'), ('0.526', '0.169')]
FMB,VCIT	[('0.528', '0.456'), ('0.682', '1.180'), ('0.563', '0.407'), ('0.851', '0.751'), ('1.396', '1.175'), ('-0.057', '-0.057'), ('0.522', '1.136'), ('0.484', '0.545'), ('-0.393', '-0.159'), ('0.056', '0.228'), ('-0.329', '-0.274'), ('0.526', '-0.011')]
FMB,VCSH	[('0.528', '0.442'), ('0.682', '0.365'), ('0.563', '0.163'), ('0.851', '0.289'), ('1.396', '0.502'), ('-0.057', '0.088'), ('0.522', '0.463'), ('0.484', '0.262'), ('-0.393', '-0.012'), ('0.056', '0.063'), ('-0.329', '-0.251'), ('0.526', '-0.277')]
FMB,VGIT	[('0.528', '0.281'), ('0.682', '0.500'), ('0.563', '0.626'), ('0.851', '0.983'), ('1.396', '0.822'), ('-0.057', '-0.293'), ('0.522', '0.590'), ('0.484', '0.756'), ('-0.393', '-0.676'), ('0.056', '-0.124'), ('-0.329', '-0.295'), ('0.526', '-0.312')]
FMB,VMBS	[('0.528', '0.057'), ('0.682', '0.651'), ('0.563', '0.478'), ('0.851', '0.438'), ('1.396', '0.647'), ('-0.057', '-0.246'), ('0.522', '0.629'), ('0.484', '0.607'), ('-0.393', '-0.170'), ('0.056', '-0.076'), ('-0.329', '-0.171'), ('0.526', '-0.114')]
FTSL,HYLS	[('-0.082', '0.145'), ('0.372', '1.049'), ('-0.575', '-0.832'), ('0.021', '0.430'), ('0.227', '0.386'), ('-0.412', '-0.607'), ('0.600', '0.568'), ('-0.514', '-0.686'), ('-0.331', '-0.406'), ('0.291', '-0.346'), ('-0.476', '-0.655'), ('-0.187', '0.021')]
FTSL,ISTB	[('-0.082', '0.320'), ('0.372', '0.300'), ('-0.575', '0.160'), ('0.021', '0.319'), ('0.227', '0.399'), ('-0.412', '0.040'), ('0.600', '0.379'), ('-0.514', '0.278'), ('-0.331', '-0.119'), ('0.291', '0.040'), ('-0.476', '-0.240'), ('-0.187', '-0.040')]
FTSL,LMBS	[('-0.082', '-0.153'), ('0.372', '0.250'), ('-0.575', '-0.287'), ('0.021', '-0.019'), ('0.227', '0.019'), ('-0.412', '-0.063'), ('0.600', '0.058'), ('-0.514', '-0.058'), ('-0.331', '-0.154'), ('0.291', '-0.308'), ('-0.476', '-0.212'), ('-0.187', '-0.290')]
FTSL,SHV	[('-0.082', '0.027'), ('0.372', '0.036'), ('-0.575', '0.054'), ('0.021', '0.018'), ('0.227', '0.045'), ('-0.412', '0.073'), ('0.600', '0.109'), ('-0.514', '0.082'), ('-0.331', '0.091'), ('0.291', '0.036'), ('-0.476', '0.054'), ('-0.187', '-0.009')]
FTSL,SHY	[('-0.082', '0.190'), ('0.372', '0.071'), ('-0.575', '0.142'), ('0.021', '0.095'), ('0.227', '0.142'), ('-0.412', '-0.059'), ('0.600', '0.261'), ('-0.514', '0.166'), ('-0.331', '-0.166'), ('0.291', '-0.166'), ('-0.476', '-0.202'), ('-0.187', '-0.155')]
FTSL,SNLN	[('-0.082', '-0.533'), ('0.372', '0.268'), ('-0.575', '-0.802'), ('0.021', '-0.108'), ('0.227', '-0.108'), ('-0.412', '-0.809'), ('0.600', '0.217'), ('-0.514', '-0.758'), ('-0.331', '-0.164'), ('0.291', '0.109'), ('-0.476', '-0.599'), ('-0.187', '-0.274')]
FTSL,VCSH	[('-0.082', '0.442'), ('0.372', '0.365'), ('-0.575', '0.163'), ('0.021', '0.289'), ('0.227', '0.502'), ('-0.412', '0.088'), ('0.600', '0.463'), ('-0.514', '0.262'), ('-0.331', '-0.012'), ('0.291', '0.063'), ('-0.476', '-0.251'), ('-0.187', '-0.277')]
FTSL,VGSH	[('-0.082', '0.214'), ('0.372', '0.049'), ('-0.575', '0.198'), ('0.021', '0.115'), ('0.227', '0.165'), ('-0.412', '-0.016'), ('0.600', '0.214'), ('-0.514', '0.165'), ('-0.331', '-0.132'), ('0.291', '-0.099'), ('-0.476', '-0.149'), ('-0.187', '-0.199')]
FV,FVC	[('1.621', '1.787'), ('1.979', '1.716'), ('-1.878', '-1.709'), ('1.606', '1.523'), ('1.307', '1.148'), ('-0.878', '-0.900'), ('1.973', '1.817'), ('0.157', '0.042'), ('2.587', '2.570'), ('3.044', '3.108'), ('1.965', '2.016'), ('0.731', '0.698')]
FYX,PRFZ	[('-0.572', '-0.103'), ('0.965', '0.689'), ('-1.645', '-2.226'), ('3.249', '2.275'), ('-3.214', '-2.653'), ('1.738', '0.801'), ('0.214', '0.277'), ('-2.179', '-1.692'), ('5.965', '5.505'), ('-0.435', '0.221'), ('3.777', '3.513'), ('0.592', '-0.261')]
GNMA,IEI	[('0.242', '0.318'), ('0.222', '0.392'), ('0.262', '0.556'), ('0.201', '0.398'), ('0.765', '0.510'), ('-0.540', '-0.299'), ('0.647', '0.568'), ('0.502', '0.589'), ('0.181', '-0.628'), ('0.020', '-0.130'), ('-0.261', '-0.382'), ('-0.141', '-0.294')]
GNMA,ISTB	[('0.242', '0.320'), ('0.222', '0.300'), ('0.262', '0.160'), ('0.201', '0.319'), ('0.765', '0.399'), ('-0.540', '0.040'), ('0.647', '0.379'), ('0.502', '0.278'), ('0.181', '-0.119'), ('0.020', '0.040'), ('-0.261', '-0.240'), ('-0.141', '-0.040')]
GNMA,IUSB	[('0.242', '0.020'), ('0.222', '1.080'), ('0.262', '0.537'), ('0.201', '0.673'), ('0.765', '0.789'), ('-0.540', '0.020'), ('0.647', '0.829'), ('0.502', '0.686'), ('0.181', '-0.215'), ('0.020', '0.255'), ('-0.261', '-0.079'), ('-0.141', '0.059')]
GNMA,LMBS	[('0.242', '-0.153'), ('0.222', '0.250'), ('0.262', '-0.287'), ('0.201', '-0.019'), ('0.765', '0.019'), ('-0.540', '-0.063'), ('0.647', '0.058'), ('0.502', '-0.058'), ('0.181', '-0.154'), ('0.020', '-0.308'), ('-0.261', '-0.212'), ('-0.141', '-0.290')]
GNMA,MBB	[('0.242', '0.038'), ('0.222', '0.603'), ('0.262', '0.481'), ('0.201', '0.347'), ('0.765', '0.685'), ('-0.540', '-0.327'), ('0.647', '0.743'), ('0.502', '0.579'), ('0.181', '-0.214'), ('0.020', '-0.075'), ('-0.261', '-0.178'), ('-0.141', '0.169')]
GNMA,SHV	[('0.242', '0.027'), ('0.222', '0.036'), ('0.262', '0.054'), ('0.201', '0.018'), ('0.765', '0.045'), ('-0.540', '0.073'), ('0.647', '0.109'), ('0.502', '0.082'), ('0.181', '0.091'), ('0.020', '0.036'), ('-0.261', '0.054'), ('-0.141', '-0.009')]
GNMA,SHY	[('0.242', '0.190'), ('0.222', '0.071'), ('0.262', '0.142'), ('0.201', '0.095'), ('0.765', '0.142'), ('-0.540', '-0.059'), ('0.647', '0.261'), ('0.502', '0.166'), ('0.181', '-0.166'), ('0.020', '-0.166'), ('-0.261', '-0.202'), ('-0.141', '-0.155')]
GNMA,VBND	[('0.242', '0.266'), ('0.222', '0.592'), ('0.262', '0.059'), ('0.201', '0.466'), ('0.765', '0.677'), ('-0.540', '-0.870'), ('0.647', '0.993'), ('0.502', '0.540'), ('0.181', '-0.664'), ('0.020', '-0.130'), ('-0.261', '-0.575'), ('-0.141', '-1.137')]
GNMA,VCIT	[('0.242', '0.456'), ('0.222', '1.180'), ('0.262', '0.407'), ('0.201', '0.751'), ('0.765', '1.175'), ('-0.540', '-0.057'), ('0.647', '1.136'), ('0.502', '0.545'), ('0.181', '-0.159'), ('0.020', '0.228'), ('-0.261', '-0.274'), ('-0.141', '-0.011')]
GNMA,VCSH	[('0.242', '0.442'), ('0.222', '0.365'), ('0.262', '0.163'), ('0.201', '0.289'), ('0.765', '0.502'), ('-0.540', '0.088'), ('0.647', '0.463'), ('0.502', '0.262'), ('0.181', '-0.012'), ('0.020', '0.063'), ('-0.261', '-0.251'), ('-0.141', '-0.277')]
GNMA,VGIT	[('0.242', '0.281'), ('0.222', '0.500'), ('0.262', '0.626'), ('0.201', '0.983'), ('0.765', '0.822'), ('-0.540', '-0.293'), ('0.647', '0.590'), ('0.502', '0.756'), ('0.181', '-0.676'), ('0.020', '-0.124'), ('-0.261', '-0.295'), ('-0.141', '-0.312')]
GNMA,VGSH	[('0.242', '0.214'), ('0.222', '0.049'), ('0.262', '0.198'), ('0.201', '0.115'), ('0.765', '0.165'), ('-0.540', '-0.016'), ('0.647', '0.214'), ('0.502', '0.165'), ('0.181', '-0.132'), ('0.020', '-0.099'), ('-0.261', '-0.149'), ('-0.141', '-0.199')]
GNMA,VMBS	[('0.242', '0.057'), ('0.222', '0.651'), ('0.262', '0.478'), ('0.201', '0.438'), ('0.765', '0.647'), ('-0.540', '-0.246'), ('0.647', '0.629'), ('0.502', '0.607'), ('0.181', '-0.170'), ('0.020', '-0.076'), ('-0.261', '-0.171'), ('-0.141', '-0.114')]
GOOG,GOOGL	[('1.355', '1.507'), ('3.458', '3.642'), ('-0.680', '-1.045'), ('8.039', '7.910'), ('5.730', '5.818'), ('-6.021', '-5.930'), ('3.538', '2.832'), ('0.913', '0.917'), ('2.323', '2.283'), ('6.648', '6.777'), ('-0.399', '-0.617'), ('3.587', '2.764')]
HRG,SPB	[('8.721', '8.721'), ('9.535', '9.535'), ('4.039', '4.039'), ('2.985', '2.985'), ('-5.434', '-5.434'), ('-9.226', '-9.226'), ('-6.490', '-6.490'), ('-5.279', '-5.279'), ('-1.452', '-1.452'), ('6.082', '6.082'), ('7.099', '7.099'), ('-1.796', '-1.796')]
HYLS,ISTB	[('0.145', '0.320'), ('1.049', '0.300'), ('-0.832', '0.160'), ('0.430', '0.319'), ('0.386', '0.399'), ('-0.607', '0.040'), ('0.568', '0.379'), ('-0.686', '0.278'), ('-0.406', '-0.119'), ('-0.346', '0.040'), ('-0.655', '-0.240'), ('0.021', '-0.040')]
HYLS,LMBS	[('0.145', '-0.153'), ('1.049', '0.250'), ('-0.832', '-0.287'), ('0.430', '-0.019'), ('0.386', '0.019'), ('-0.607', '-0.063'), ('0.568', '0.058'), ('-0.686', '-0.058'), ('-0.406', '-0.154'), ('-0.346', '-0.308'), ('-0.655', '-0.212'), ('0.021', '-0.290')]
HYLS,OXLCO	[('0.145', '0.078'), ('1.049', '0.980'), ('-0.832', '-0.583'), ('0.430', '0.353'), ('0.386', '-0.039'), ('-0.607', '-0.313'), ('0.568', '0.669'), ('-0.686', '-0.078'), ('-0.406', '-0.860'), ('-0.346', '-0.937'), ('-0.655', '-0.828'), ('0.021', '0.475')]
HYLS,SHY	[('0.145', '0.190'), ('1.049', '0.071'), ('-0.832', '0.142'), ('0.430', '0.095'), ('0.386', '0.142'), ('-0.607', '-0.059'), ('0.568', '0.261'), ('-0.686', '0.166'), ('-0.406', '-0.166'), ('-0.346', '-0.166'), ('-0.655', '-0.202'), ('0.021', '-0.155')]
HYLS,SNLN	[('0.145', '-0.533'), ('1.049', '0.268'), ('-0.832', '-0.802'), ('0.430', '-0.108'), ('0.386', '-0.108'), ('-0.607', '-0.809'), ('0.568', '0.217'), ('-0.686', '-0.758'), ('-0.406', '-0.164'), ('-0.346', '0.109'), ('-0.655', '-0.599'), ('0.021', '-0.274')]
HYLS,VCSH	[('0.145', '0.442'), ('1.049', '0.365'), ('-0.832', '0.163'), ('0.430', '0.289'), ('0.386', '0.502'), ('-0.607', '0.088'), ('0.568', '0.463'), ('-0.686', '0.262'), ('-0.406', '-0.012'), ('-0.346', '0.063'), ('-0.655', '-0.251'), ('0.021', '-0.277')]
HYND,HYZD	[('-0.791', '0.084'), ('-0.658', '0.334'), ('-1.175', '-0.787'), ('0.577', '0.336'), ('-0.857', '0.125'), ('-0.481', '-0.414'), ('-0.240', '0.249'), ('-1.780', '-1.117'), ('0.438', '0.836'), ('0.097', '0.166'), ('0.289', '-0.618'), ('-0.389', '0.332')]
HYZD,SNLN	[('0.084', '-0.533'), ('0.334', '0.268'), ('-0.787', '-0.802'), ('0.336', '-0.108'), ('0.125', '-0.108'), ('-0.414', '-0.809'), ('0.249', '0.217'), ('-1.117', '-0.758'), ('0.836', '-0.164'), ('0.166', '0.109'), ('-0.618', '-0.599'), ('0.332', '-0.274')]
HYZD,TCBIP	[('0.084', '0.435'), ('0.334', '0.984'), ('-0.787', '-0.352'), ('0.336', '1.053'), ('0.125', '-0.693'), ('-0.414', '-1.047'), ('0.249', '-0.313'), ('-1.117', '-0.861'), ('0.836', '0.789'), ('0.166', '0.196'), ('-0.618', '-0.586'), ('0.332', '0.314')]
IEF,IEI	[('0.267', '0.318'), ('0.917', '0.392'), ('0.783', '0.556'), ('0.613', '0.398'), ('1.045', '0.510'), ('-0.458', '-0.299'), ('0.745', '0.568'), ('1.206', '0.589'), ('-1.151', '-0.628'), ('-0.075', '-0.130'), ('-0.339', '-0.382'), ('-0.340', '-0.294')]
IEF,IUSB	[('0.267', '0.020'), ('0.917', '1.080'), ('0.783', '0.537'), ('0.613', '0.673'), ('1.045', '0.789'), ('-0.458', '0.020'), ('0.745', '0.829'), ('1.206', '0.686'), ('-1.151', '-0.215'), ('-0.075', '0.255'), ('-0.339', '-0.079'), ('-0.340', '0.059')]
IEF,MBB	[('0.267', '0.038'), ('0.917', '0.603'), ('0.783', '0.481'), ('0.613', '0.347'), ('1.045', '0.685'), ('-0.458', '-0.327'), ('0.745', '0.743'), ('1.206', '0.579'), ('-1.151', '-0.214'), ('-0.075', '-0.075'), ('-0.339', '-0.178'), ('-0.340', '0.169')]
IEF,PLW	[('0.267', '0.188'), ('0.917', '1.190'), ('0.783', '0.563'), ('0.613', '0.278'), ('1.045', '1.331'), ('-0.458', '-0.122'), ('0.745', '0.092'), ('1.206', '1.527'), ('-1.151', '-1.269'), ('-0.075', '-0.184'), ('-0.339', '-0.123'), ('-0.340', '-0.122')]
IEF,VBND	[('0.267', '0.266'), ('0.917', '0.592'), ('0.783', '0.059'), ('0.613', '0.466'), ('1.045', '0.677'), ('-0.458', '-0.870'), ('0.745', '0.993'), ('1.206', '0.540'), ('-1.151', '-0.664'), ('-0.075', '-0.130'), ('-0.339', '-0.575'), ('-0.340', '-1.137')]
IEF,VCIT	[('0.267', '0.456'), ('0.917', '1.180'), ('0.783', '0.407'), ('0.613', '0.751'), ('1.045', '1.175'), ('-0.458', '-0.057'), ('0.745', '1.136'), ('1.206', '0.545'), ('-1.151', '-0.159'), ('-0.075', '0.228'), ('-0.339', '-0.274'), ('-0.340', '-0.011')]
IEF,VGIT	[('0.267', '0.281'), ('0.917', '0.500'), ('0.783', '0.626'), ('0.613', '0.983'), ('1.045', '0.822'), ('-0.458', '-0.293'), ('0.745', '0.590'), ('1.206', '0.756'), ('-1.151', '-0.676'), ('-0.075', '-0.124'), ('-0.339', '-0.295'), ('-0.340', '-0.312')]
IEF,VMBS	[('0.267', '0.057'), ('0.917', '0.651'), ('0.783', '0.478'), ('0.613', '0.438'), ('1.045', '0.647'), ('-0.458', '-0.246'), ('0.745', '0.629'), ('1.206', '0.607'), ('-1.151', '-0.170'), ('-0.075', '-0.076'), ('-0.339', '-0.171'), ('-0.340', '-0.114')]
IEI,ISTB	[('0.318', '0.320'), ('0.392', '0.300'), ('0.556', '0.160'), ('0.398', '0.319'), ('0.510', '0.399'), ('-0.299', '0.040'), ('0.568', '0.379'), ('0.589', '0.278'), ('-0.628', '-0.119'), ('-0.130', '0.040'), ('-0.382', '-0.240'), ('-0.294', '-0.040')]
IEI,IUSB	[('0.318', '0.020'), ('0.392', '1.080'), ('0.556', '0.537'), ('0.398', '0.673'), ('0.510', '0.789'), ('-0.299', '0.020'), ('0.568', '0.829'), ('0.589', '0.686'), ('-0.628', '-0.215'), ('-0.130', '0.255'), ('-0.382', '-0.079'), ('-0.294', '0.059')]
IEI,LMBS	[('0.318', '-0.153'), ('0.392', '0.250'), ('0.556', '-0.287'), ('0.398', '-0.019'), ('0.510', '0.019'), ('-0.299', '-0.063'), ('0.568', '0.058'), ('0.589', '-0.058'), ('-0.628', '-0.154'), ('-0.130', '-0.308'), ('-0.382', '-0.212'), ('-0.294', '-0.290')]
IEI,MBB	[('0.318', '0.038'), ('0.392', '0.603'), ('0.556', '0.481'), ('0.398', '0.347'), ('0.510', '0.685'), ('-0.299', '-0.327'), ('0.568', '0.743'), ('0.589', '0.579'), ('-0.628', '-0.214'), ('-0.130', '-0.075'), ('-0.382', '-0.178'), ('-0.294', '0.169')]
IEI,PLW	[('0.318', '0.188'), ('0.392', '1.190'), ('0.556', '0.563'), ('0.398', '0.278'), ('0.510', '1.331'), ('-0.299', '-0.122'), ('0.568', '0.092'), ('0.589', '1.527'), ('-0.628', '-1.269'), ('-0.130', '-0.184'), ('-0.382', '-0.123'), ('-0.294', '-0.122')]
IEI,SHV	[('0.318', '0.027'), ('0.392', '0.036'), ('0.556', '0.054'), ('0.398', '0.018'), ('0.510', '0.045'), ('-0.299', '0.073'), ('0.568', '0.109'), ('0.589', '0.082'), ('-0.628', '0.091'), ('-0.130', '0.036'), ('-0.382', '0.054'), ('-0.294', '-0.009')]
IEI,SHY	[('0.318', '0.190'), ('0.392', '0.071'), ('0.556', '0.142'), ('0.398', '0.095'), ('0.510', '0.142'), ('-0.299', '-0.059'), ('0.568', '0.261'), ('0.589', '0.166'), ('-0.628', '-0.166'), ('-0.130', '-0.166'), ('-0.382', '-0.202'), ('-0.294', '-0.155')]
IEI,VBND	[('0.318', '0.266'), ('0.392', '0.592'), ('0.556', '0.059'), ('0.398', '0.466'), ('0.510', '0.677'), ('-0.299', '-0.870'), ('0.568', '0.993'), ('0.589', '0.540'), ('-0.628', '-0.664'), ('-0.130', '-0.130'), ('-0.382', '-0.575'), ('-0.294', '-1.137')]
IEI,VCIT	[('0.318', '0.456'), ('0.392', '1.180'), ('0.556', '0.407'), ('0.398', '0.751'), ('0.510', '1.175'), ('-0.299', '-0.057'), ('0.568', '1.136'), ('0.589', '0.545'), ('-0.628', '-0.159'), ('-0.130', '0.228'), ('-0.382', '-0.274'), ('-0.294', '-0.011')]
IEI,VCSH	[('0.318', '0.442'), ('0.392', '0.365'), ('0.556', '0.163'), ('0.398', '0.289'), ('0.510', '0.502'), ('-0.299', '0.088'), ('0.568', '0.463'), ('0.589', '0.262'), ('-0.628', '-0.012'), ('-0.130', '0.063'), ('-0.382', '-0.251'), ('-0.294', '-0.277')]
IEI,VGIT	[('0.318', '0.281'), ('0.392', '0.500'), ('0.556', '0.626'), ('0.398', '0.983'), ('0.510', '0.822'), ('-0.299', '-0.293'), ('0.568', '0.590'), ('0.589', '0.756'), ('-0.628', '-0.676'), ('-0.130', '-0.124'), ('-0.382', '-0.295'), ('-0.294', '-0.312')]
IEI,VGSH	[('0.318', '0.214'), ('0.392', '0.049'), ('0.556', '0.198'), ('0.398', '0.115'), ('0.510', '0.165'), ('-0.299', '-0.016'), ('0.568', '0.214'), ('0.589', '0.165'), ('-0.628', '-0.132'), ('-0.130', '-0.099'), ('-0.382', '-0.149'), ('-0.294', '-0.199')]
IEI,VMBS	[('0.318', '0.057'), ('0.392', '0.651'), ('0.556', '0.478'), ('0.398', '0.438'), ('0.510', '0.647'), ('-0.299', '-0.246'), ('0.568', '0.629'), ('0.589', '0.607'), ('-0.628', '-0.170'), ('-0.130', '-0.076'), ('-0.382', '-0.171'), ('-0.294', '-0.114')]
IGOV,ISHG	[('2.788', '3.416'), ('0.066', '-0.750'), ('1.398', '1.394'), ('1.429', '1.391'), ('2.556', '2.006'), ('0.748', '1.246'), ('3.752', '3.551'), ('1.104', '0.450'), ('-1.322', '-0.991'), ('-0.449', '-0.348'), ('1.955', '1.732'), ('0.201', '0.024')]
ISF,LMBS	[('0.832', '-0.153'), ('0.512', '0.250'), ('-0.117', '-0.287'), ('0.698', '-0.019'), ('-0.886', '0.019'), ('0.310', '-0.063'), ('0.426', '0.058'), ('-0.386', '-0.058'), ('-0.542', '-0.154'), ('0.195', '-0.308'), ('-0.234', '-0.212'), ('0.039', '-0.290')]
ISF,SHV	[('0.832', '0.027'), ('0.512', '0.036'), ('-0.117', '0.054'), ('0.698', '0.018'), ('-0.886', '0.045'), ('0.310', '0.073'), ('0.426', '0.109'), ('-0.386', '0.082'), ('-0.542', '0.091'), ('0.195', '0.036'), ('-0.234', '0.054'), ('0.039', '-0.009')]
ISTB,IUSB	[('0.320', '0.020'), ('0.300', '1.080'), ('0.160', '0.537'), ('0.319', '0.673'), ('0.399', '0.789'), ('0.040', '0.020'), ('0.379', '0.829'), ('0.278', '0.686'), ('-0.119', '-0.215'), ('0.040', '0.255'), ('-0.240', '-0.079'), ('-0.040', '0.059')]
ISTB,LMBS	[('0.320', '-0.153'), ('0.300', '0.250'), ('0.160', '-0.287'), ('0.319', '-0.019'), ('0.399', '0.019'), ('0.040', '-0.063'), ('0.379', '0.058'), ('0.278', '-0.058'), ('-0.119', '-0.154'), ('0.040', '-0.308'), ('-0.240', '-0.212'), ('-0.040', '-0.290')]
ISTB,MBB	[('0.320', '0.038'), ('0.300', '0.603'), ('0.160', '0.481'), ('0.319', '0.347'), ('0.399', '0.685'), ('0.040', '-0.327'), ('0.379', '0.743'), ('0.278', '0.579'), ('-0.119', '-0.214'), ('0.040', '-0.075'), ('-0.240', '-0.178'), ('-0.040', '0.169')]
ISTB,OXLCO	[('0.320', '0.078'), ('0.300', '0.980'), ('0.160', '-0.583'), ('0.319', '0.353'), ('0.399', '-0.039'), ('0.040', '-0.313'), ('0.379', '0.669'), ('0.278', '-0.078'), ('-0.119', '-0.860'), ('0.040', '-0.937'), ('-0.240', '-0.828'), ('-0.040', '0.475')]
ISTB,SHV	[('0.320', '0.027'), ('0.300', '0.036'), ('0.160', '0.054'), ('0.319', '0.018'), ('0.399', '0.045'), ('0.040', '0.073'), ('0.379', '0.109'), ('0.278', '0.082'), ('-0.119', '0.091'), ('0.040', '0.036'), ('-0.240', '0.054'), ('-0.040', '-0.009')]
